,text,label
8240,这是照本宣科吗念ppt呢,-1
8241,其实，很多人可以完全靠自学看书，学习有若干不同的途径，你是愿意看PPT，还是愿意听老师讲解请选择，或者两选,-1
8242,看不到第三题的题目,-1
8243,现在可以看到了谢谢老师,-1
8244,我也看不到第三题第五题,-1
8245,五道都看不了,-1
8246,这个题该怎么解，第五题的第三小问,-1
8247,为什么取整函数是分段函数,-1
8248,分段函数如何求定义域分段函数求定义域的时候，要先求每个区域的定义域然后求并集那么每个区域求定义域的时候怎么求是函数对应的定义域与区域的交集吗,-1
8249,分段函数定义域，也一样是指函数自变量所有允许取值的范围，如狄利克雷函数，它的定义域是一切实数,-1
8250,老师我怎么看不见题,-1
8251,我也看不见,-1
8252,多试几次,-1
8253,狄利克雷函数是分段函数吗,-1
8254,谢谢老师,-1
8255,当然是分段函数,-1
8256,那图像咋画的呀,-1
8257,函数的有界性函数的有无界和有上下界冲突吗，fxx在，有下界但是却无界，到底是有界还是没界呢，怎么理解,-1
8258,老师为什么取整函数是分段函数呀谢谢老师ooo,-1
8259,请问老师这道题怎么证明，谢谢,-1
8260,反函数是干嘛的,-1
8261,怎么用,-1
8262,反函数第一章的反函数和复合函数是跳过了吗,-1
8263,需要了解和掌握，不难，都是初等数学的知识,-1
8264,收敛和有界有什么区别,-1
8265,无界和发散有什么不一样发散不就是指无极限值吗，那无界呢,-1
8266,发散数列可以举例吗,-1
8267,不能下载视频是怎么回事,-1
8268,对应法则是指,-1
8269,你的这句话太抽象,-1
8270,证明有界的充分必要条件设函数fx在数集X上有定义，证函数fx在X上有界的充分必要条件是它在X上既有上界又有下界,-1
8271,题出现问题老师我看不到题,-1
8272,第五题求讲解,-1
8273,发散性老师，为什么两个发散数列的叠加不是发散数列而是发散收敛皆有可能呢,-1
8274,能不能具体说一下谢谢,-1
8275,好的，谢谢老师,-1
8276,为什么要加绝对值为什么要加绝对值,-1
8277,两个数无限接近，不能确定谁大谁小，当两数之差为负值，不加绝对值，结果一定小于正数，就不能证明两数无限接近,-1
8278,绝对值就是距离,-1
8279,因为它要无穷小，如果不加绝对值可能会出现不能接近与无穷小的问题,-1
8280,因为是距离,-1
8281,这是距离吧,-1
8282,如果是减法减出来有正有负,-1
8283,怎么突然到q的绝对值了n怎么到绝对值外面的,-1
8284,我感觉是因为在数列中n大于或等于，所以n不影响正负，所以在外面不知道准不准确，只是个人想法,-1
8285,是这样的吗,-1
8286,你写的啥，写工整点啊,-1
8287,图一的那个可以不换吗，可不可以像图二直接算,-1
8288,请老师帮忙看一下，非常感谢老师，这道题里的非奇函数是指不是奇函数可以是偶函数或者非奇非偶吗解题过程正确吗，以及第二选项可以帮忙解答吗,-1
8289,原来我的概念记反了，B项也知道怎么解，谢谢老师解惑,-1
8290,老师请问一下这道题,-1
8291,那D选项呢,-1
8292,画个图你就会发现似乎是没有极限的,-1
8293,不是证明而是求请问老师，如何求一个函数的极限，例如当x趋近于时x的极限，规范的步骤该怎么写,-1
8294,老师，这两个地方是怎么得出来的，有没有更详细点的步骤,-1
8295,为什么取完对数就变成了nInq为什么不是Inq的n比方,-1
8296,不懂为什么要取对数,-1
8297,因为要把n分出来，最后是要得到nN,-1
8298,取对数好计算，而且直观,-1
8299,取对数比较容易计算，不然那个不好消去,-1
8300,那上面不是n次方么，为什么一下步能把移项得出来后面的,-1
8301,多谢,-1
8302,左右同时取对数，要住意，q的绝对值是小于一的，则分母是小于零的，要变符号,-1
8303,就是将左试对数除过来，又因为对数小于零所以变号，最后再做加减法运算使n独立出来,-1
8304,我还是没有懂，可以再详细一点嘛，最好发图,-1
8305,有没有同学帮忙解释一下为什么要设ε,-1
8306,毕竟这是个递减的数列，最值就是，所以ε固然要，我认为不标注也是可以的,-1
8307,因为∈≥对每项都是成立的,-1
8308,因为当ε大于一时lnε是大于N必须是大于的如果不规定ε大于一N的取值可以为负数,-1
8309,如果ε≥，则「X－a」ε恒成立，没有证的意义,-1
8310,∈可先不预设范围，在n－ln|q|ln∈这一步进行分类讨论，≥恒成立，只需证明小于一成立即可,-1
8311,老师说，它是任意给定的小的整数,-1
8312,嗯嗯，谢谢哈，我这会又领悟了一点,-1
8313,又因为ln|q|小于，移动后要变号,-1
8314,为什么小于啊,-1
8315,因为对数函数在正数集内单增，所以第一个不等式等价于lnq的n－次方lnε,-1
8316,谢谢，我可能基础学的不够好，我再看看,-1
8317,你很强,-1
8318,高中数学没学好吧,-1
8319,是的呀，没什么基础,-1
8320,楼键盘养家糊口的吗,-1
8321,q小于一lnq是负数,-1
8322,谢谢老师，我再研究研究,-1
8323,为什么他大小符号发生了改变是有意还是怎么,-1
8324,第二题，ABC错在哪，D又为什么是对的,-1
8325,这样为什么说明是极限把换成不也成立吗,-1
8326,得出一个范围∈,-1
8327,证明有界的充分必要条件设函数fx在数集X上有定义，证函数fx在X上有界的充分必要条件是它在X上既有上界又有下界,-1
8328,怎样判断一个函数是否有界怎样判断一个函数是否有界,-1
8329,那这个具体怎么判断，我感觉书上的定义说的太笼统了，麻烦老师讲解一下，谢谢老师,-1
8330,请问函数与反函数的奇偶性是否一致,-1
8331,有界性请问反函数截取一个开区间的范围是有界还是无界,-1
8332,可以具体一点吗以最简单的反比例函数举例，yx是不是，就是有界的就是无界的,-1
8333,A和B怎么判断是奇函数,-1
8334,老师第一题有详细解答吗,-1
8335,我知道了啦,-1
8336,这样行不行,-1
8337,这样不行，是特技,-1
8338,特例，打错字了，抱歉,-1
8339,例如y绝对值x，是偶函数，但是在x为时也满足奇函数的定义但是奇偶性是要求高数在定义域上满足条件才行,-1
8340,常数数列收敛吗,-1
8341,如何证明数列极限的唯一性,-1
8342,为什么￡，ab,-1
8343,当δ无穷小时，a与b之间的距离要满足无穷小，于是ab,-1
8344,老师，为啥上界和下界不唯一啊,-1
8345,是不唯一的，取大一点也没关系，这不是最大最小值,-1
8346,老师我还是看不懂什么是上界什么是下界敖,-1
8347,画图就可以得到,-1
8348,在条件中，只要比最大值大的都是上界比最小值小的都是下界,-1
8349,上界下界可以看成过极大或极小点与横轴平行的线,-1
8350,我觉得是因为所取得定义域范围不同,-1
8351,我也这样觉得,-1
8352,取的小定义域不同,-1
8353,你认为唯一的那个上界或下界，可以取比它更大更小的值，哪个值也可以叫做它的上界和下界,-1
8354,上确界是唯一的,-1
8355,我觉得是上界和下界的值不唯一，就有多个值在上界或下界,-1
8356,有界的话是必须要有最大值和最小值吗还是有界有最大值或最小值,-1
8357,那么lnXX属于，正无穷这个函数有界吗,-1
8358,有界的话是不是它的值域不能出现无穷大,-1
8359,有界之前有个限定是在定义域的一个子集内吧所以在一定范围内有界不代表它不能无穷大吧,-1
8360,我觉得是的，不能无穷大,-1
8361,肯定不能有无穷大和无穷小,-1
8362,老师看到回复一下,-1
8363,如何求一个函数的反函数,-1
8364,为啥N是由￡决定的,-1
8365,去不同的ε，得到的N也不同,-1
8366,因为在定义中N就只与ε有关,-1
8367,看定义就明白了,-1
8368,老师，请问下这道题这道题采用代入法，比如x，不满足奇函数的为答案，但是选出来是错的，怎么解答呢,-1
8369,C选项怎么样运算啊，反余弦的值是多少→→,-1
8370,谢谢，老师,-1
8371,b项是同时乘x根号里面的吗,-1
8372,不太明白,-1
8373,对，就是同时乘，分子有理化,-1
8374,老师第二题的反函数怎么做啊,-1
8375,怎么求一个函数的反函数,-1
8376,老师这个反三角函数的运算怎么做,-1
8377,这个要怎么放缩呢第八题,-1
8378,第二题的无穷大量怎么判断为什么是lnx在接近于零时它是趋近于无穷小呀,-1
8379,负无穷也是无穷大,-1
8380,是无穷大吧负无穷也是无穷大,-1
8381,无穷小不是极限是零的函数吗,-1
8382,无穷大的定义是绝对值无限增大,-1
8383,无穷小的定义是该函数的极限趋近于，而不是负无穷注意下书上关于无穷小的定义，lnx当x趋近于时趋近于负无穷，负无穷和无穷小的定义是不一样的，负无穷不是无穷小,-1
8384,趋向于负无穷也是无穷大啊,-1
8385,X可以趋近于负无穷吗，不是有定义域管着的吗,-1
8386,最后的值是负无穷的吧,-1
8387,不应该是无穷小吗为什么是无穷大呀,-1
8388,老师，能证明一下吗,-1
8389,ε尽量的小，到底有没有一个临界值比如说小于就满足尽量小,-1
8390,从无穷大无限趋于,-1
8391,第三讲测试题中的第一题如何化简为商的形式,-1
8392,麻烦老师解释一下此题,-1
8393,应该是这样,-1
8394,老师，请问一下这个题怎么解释啊,-1
8395,大概是这样,-1
8396,请问一下这两题的思路,-1
8397,这些题怎么做呀,-1
8398,第二题为什么不是,-1
8399,老师这个怎么做啊求解题过程,-1
8400,一律洛必达,-1
8401,然后怎么做啊,-1
8402,请教请问反函数怎么看，我们以前好像没学过,-1
8403,好的，谢谢懂啦,-1
8404,收敛和发散数列的区别老师我还是分不清收敛数列和发散数列，有什么简便的方法区分吗,-1
8405,举例子麻烦老师举一个原数列发散但子数列不一定发散的例子，谢谢老师,-1
8406,这题为什么是错的呀,-1
8407,函数与极限第题，在线等,-1
8408,第一题这个题猛的一看没有思路,-1
8409,你能发一下第一题的椒图吗我这看不到题目,-1
8410,奇怪耶，我这里也看不到图了,-1
8411,用定理来判断极限不存在老师第二点我有点看不明白,-1
8412,初等函数测试的第三题老师，我算过了，负号带进去，我仍然觉得是第二个错，请告知一下理由可以吗谢谢,-1
8413,⊙o⊙哇，老师，你真厉害，我明白了,-1
8414,老师，这道题为什么是－而不是,-1
8415,答案是－,-1
8416,第四题没看懂，有大佬解答一下吗,-1
8417,为什么不是不存在,-1
8418,fxgx那个表示啥呀,-1
8419,∞乘以A还是∞,-1
8420,问题lnx为什么在x→时为无穷大啊不应该是无穷小吗,-1
8421,无穷大是不是没有极限的意思啊，我有点不明白了都,-1
8422,负无穷也是无穷大，|X|M就是无穷大,-1
8423,无穷大分正无穷和负无穷，而无穷小是零不是负无穷,-1
8424,负无穷大也是无穷大,-1
8425,老师，你的口音可以标准一哈吗听着很不习惯，定义域,-1
8426,这没什么,-1
8427,标准四川话,-1
8428,第一题A，B，C，D，,-1
8429,老师能再说明白点吗,-1
8430,为什么分母趋于o了，分子就一定趋于o呢,-1
8431,怎么判断一些复杂的函数是不是初等函数，例如您在课件里提到的第,-1
8432,sinx怎么是呢,-1
8433,谢谢老师明白了,-1
8434,我想知道第五题是怎么把A算出来的，定义我倒是懂,-1
8435,老师数列函数都适用吗,-1
8436,就是数列极限和函数极限都必须有界,-1
8437,反三角函数反三角函数是什么计算法则是什么呢,-1
8438,谢谢老师,-1
8439,第题的极限a是多少，怎么解答,-1
8440,常函数也是周期函数吗如题，常函数也是周期函数吗,-1
8441,什么是常函数,-1
